,uid,source,SQN,text,origin,entity,entity_type,links
378,951651412563423234,twitter,0,KimKardashian Tell your HUSBAND he owes black people an explanation amp Pres Bush an apology for standing in Trump Tower with that vile human being Hes a coward for not condemning his FRIEND SitYourAssDown,,Kanye West,MusicalPerformer,https://twitter.com//JosephBPittman/status/951651412563423234
379,928685960270893058,twitter,0,robbieleister Bruh which album If it was Yeezus or The Life of Pablo fine but you gotta listen to College Dropout It was before he had an ego and its sooo good,,Kanye West,MusicalPerformer,https://twitter.com//ovrezyt/status/928685960270893058
380,947708968696270848,twitter,0,usainbolt Happy New Year to the fastest man on the planet how cool,,Usain Bolt,Athlete,https://twitter.com//John_Ka4y/status/947708968696270848
381,948708555393150976,twitter,0,The worlds fastest man has plenty of love for the game of cricket Ashes httpstcoCncv6AdVU8,,Usain Bolt,Athlete,https://twitter.com//wwos/status/948708555393150976
382,921857606557122560,twitter,0,Topmost American comedy superstar Kevin Hart chills out with popular retired Jamaican sprinter Earlier Today httpstcok18asKaSfk,,Usain Bolt,Athlete,https://twitter.com//MonteOzAfrica/status/921857606557122560
383,920694461679751172,twitter,0,usainbolt UBTandR Catch the fastest man on earth IMPOSSIBLE,,Usain Bolt,Athlete,https://twitter.com//jamillahross/status/920694461679751172
384,921987255039750144,twitter,0,Doesnt matter if his gold was retracted the world will always know him as the best sprinter amp the fastest man alive on earth httpstco51XewhqkTI,,Usain Bolt,Athlete,https://twitter.com//Mi0rAlHafiz/status/921987255039750144
385,922209735134273536,twitter,0,Fastest man on earth with fastest man on 4 Wheels USGP TeamLH httpstcobxJijU23GE,,Usain Bolt,Athlete,https://twitter.com//cjsantosh/status/922209735134273536
386,922342936586608640,twitter,0,JasumatiPatel His appendices say he is prospective Olympic Champ D fastest man on earth100 m sprint He also believes dt he is But not run r won a race,,Usain Bolt,Athlete,https://twitter.com//macharajarao/status/922342936586608640
387,915410415311450112,twitter,0,purdyhaze ajplus He is Shakira long time boyfriend They have 2 beautiful kids boystogether httpstcokVJcNBBmU6,,Gerard PiquC3A9,Athlete,https://twitter.com//WhiteLotus3_9/status/915410415311450112
388,922685318486216705,twitter,0,Shakira Get Yo Boyfriend Dawon,,Gerard PiquC3A9,Athlete,https://twitter.com//_DeeBee19/status/922685318486216705
389,945598569972580352,twitter,0,Shakira amp Her Hot Boyfriend Attend Christmas Day NBA Game Ready For Tour Kickoff shakira httpstcohJE9j2TPS8,,Gerard PiquC3A9,Athlete,https://twitter.com//directlyrics/status/945598569972580352
390,950548008055296000,twitter,0,If he doesnt sing Hotline Bling you can honestly just cut the segment,,Drake musician,Rapper,https://twitter.com//livorleave/status/950548008055296000
391,947562662333943808,twitter,0,PTIofficial dwnews ImranKhanPTI GOOD LUCK to him I would like him to be a next PRIME Minister because he is an educated person humble and ambitious and I believe he will bring enormous change to Pakistans economy in a good way also he does have an ambition to address CORRUPTION and ILLITERACY are major ones,,Imran Khan,OfficeHolder,https://twitter.com//zafiq003/status/947562662333943808
392,948836570395824128,twitter,0,The cricketer with a reputation internationally as a playboy and in Pakistan as a born again calipherashidun has ambitions to be Pakistans next prime minister httpstcoLLrTHBaBah FoxNews,,Imran Khan,OfficeHolder,https://twitter.com//xahjaved/status/948836570395824128
393,948861473379373058,twitter,0,anilakhawaja ImranKhanPTI Kathygannon They are portraying him incorrectly He is not the ex cricket star He is the Next Prime Minister of THE ISLAMIC REPUBLIC OF PAKISTAN,,Imran Khan,OfficeHolder,https://twitter.com//BilalMa9/status/948861473379373058
394,950725328271495168,twitter,0,ImranKhanPTI You are right Captain bcoz No 1 has right to speak any individual personal life According to ISLAM you can marry and wish you good luck next prime minister of Pakistan,,Imran Khan,OfficeHolder,https://twitter.com//FahimUmerLodhi/status/950725328271495168
395,950764158991130624,twitter,0,ImranKhanPTI What if after a year she told you that her third husband will become the next President of America Asking for a friend Why would you waste so much time and money wooing your voters if all you need to do is marry your spiritual adviser to become next prime minister of Pakistan,,Imran Khan,OfficeHolder,https://twitter.com//sonisarwat/status/950764158991130624
396,918144953494228992,twitter,0,Firstlady twofer Melania Trump wore a dress designed by Samantha Cameron wife of the former UK prime minister httpstcorUqejndpJD,,David Cameron,OfficeHolder,https://twitter.com//NYTFashion/status/918144953494228992
397,953768634698141701,twitter,0,CNN He admitted on a phone call to the Mexican President Listen I know youre not paying for the wall but just say you are because thats what I told everybody Hes a lot of things but he is NOT naive,,Enrique PeC3B1a Nieto,OfficeHolder,https://twitter.com//RichelleMarks2/status/953768634698141701
398,953472694720249856,twitter,0,DanielAndrewsMP narendramodi Please tell Indian Prime minister we want to export our invaluable politicians including current Victoria Premier,,Narendra Modi,OfficeHolder,https://twitter.com//szren1510/status/953472694720249856
399,953526073408532480,twitter,0,Canadian PM Justin Trudeau dons south Indian veshti celebrates Pongal And Indian Prime Minister celebrate httpstco290NMH8OGY,,Narendra Modi,OfficeHolder,https://twitter.com//milligazette/status/953526073408532480
400,953551136425824256,twitter,0,PMOIndia netanyahu Proud on India israel bond but Indian govtmust clear iffy if crash guard is banned in India then why the carcade of Indian prime minister is full of crashguard vechile in Ahmadabad Why,,Narendra Modi,OfficeHolder,https://twitter.com//abhilas08361432/status/953551136425824256
401,942262350433828864,twitter,0,narendramodi KarzaiH Sir you have taken most ardent decisions as an Indian Prime Minister till date but I would make a request towards Aadhar card linkage issue It is a lot of hassle rather not slick process If you can help us make it more centralized,,Narendra Modi,OfficeHolder,https://twitter.com//swati_mits/status/942262350433828864
402,914939839388065792,twitter,0,KashmirSpring Indian prime minister is terrorist he is not in favour of piece He is a cruel man only want to kill muslims,,Narendra Modi,OfficeHolder,https://twitter.com//RajaKha99542827/status/914939839388065792
403,914908384297701376,twitter,0,Terroristan Foriegn minister is calling Indian Prime minister a TerroristIts highly objectionableworld knows who manufacture terror,,Narendra Modi,OfficeHolder,https://twitter.com//thevijay_ch/status/914908384297701376
404,918623836873957379,twitter,0,jordynwoods KylieJenner Is that bitch pregnant with Tygas baby or Travis Thats what everyone wants to know,,Kylie Jenner,Model,https://twitter.com//AsapArturo/status/918623836873957379
405,953485502971199488,twitter,0,Nobody stealing your jobs you spend too much on wars Alibaba founder tells US httpstcoCE11AsP4k3,,Jack Ma,Founder,https://twitter.com//owhy3/status/953485502971199488
406,953363839743127554,twitter,0,Alibaba Founder Considering Investment In Kenya After Impressive Visit httpstcosEmmNo5D9Z httpstcoeo0fi9oPgK,,Jack Ma,Founder,https://twitter.com//AFKInsider/status/953363839743127554
407,952900713255985152,twitter,0,Milk N Peanuts justinsuntron AlibabaGroup Tronfoundation Why would the founder of Alibaba associate with Sun if it was a potential scam would have huge negative impact on his business and reputation even more so if he didnt speak up about it,,Jack Ma,Founder,https://twitter.com//danozzi3/status/952900713255985152
408,952359673126162432,twitter,0,Alibaba founder says to consider Hong Kong listing Report httpstcomlP8jUJiFo,,Jack Ma,Founder,https://twitter.com//DealStreetAsia/status/952359673126162432
409,953247765944967169,twitter,0,Thank you the founder of WhatsApp httpstcoWLdryeZEOm,,Jan Koum,Founder,https://twitter.com//TaisiiaResh/status/953247765944967169
410,952483467694084098,twitter,0,The founder of WhatsApp went from an immigrant on welfare to selling his app for 19 Billion in 21 years,,Jan Koum,Founder,https://twitter.com//factzmanifest/status/952483467694084098
411,945972789395251201,twitter,0,Interesting story about WhatsApp founder and rejection of his CV by Facebook and Twitter httpstcoBD7U3D9JB6 httpstcoWKnlyxfnmW,,Jan Koum,Founder,https://twitter.com//Sei_Mani/status/945972789395251201
412,943096672585994240,twitter,0,Im pretty sure the founder of WhatsApp has no idea what were using their eggplant emoji for,,Jan Koum,Founder,https://twitter.com//mocha_mamiiii/status/943096672585994240
413,943594410650013701,twitter,0,Tumblr founder leaving Yahooowned blogging platform httpstco04C8HEjmXQ httpstcozn0aYrAiTH,,David Karp,Founder,https://twitter.com//Chandraslinton/status/943594410650013701
414,937383512918851585,twitter,0,Both Tumblrs founder and head of communications have left the company httpstcoSjcACF7n6n httpstcoaKLH5t2Yuw,,David Karp,Founder,https://twitter.com//LloydZiel/status/937383512918851585
415,935418631835578368,twitter,0,Tumblrs founder is leaving the company just months after Verizon acquired Yahoo httpstco8tjaQHyub3 httpstcowMg8t5zPRO,,David Karp,Founder,https://twitter.com//UsmanAnwar78/status/935418631835578368
416,953694352034775040,twitter,0,TheRegister The value of the AMD Stock when news broke of the of Spectre and Meltdown was 1188 on January 5th The lowest value the stock price hit was 1182 on January 9 when AMD CEO went on CNBC and admitted vulnerability,,Lisa Su,Executive,https://twitter.com//2901bitslice/status/953694352034775040
417,953666946708529152,twitter,0,AMD investors fire sueball over chip flaw silence CEO and CFO in crosshairs after httpstcoAzDG1sKCKQ,,Lisa Su,Executive,https://twitter.com//Feedjunkie/status/953666946708529152
418,948873354328596480,twitter,0,paulypilot The share sales by Intel CEO in November require some scrutiny This project began months ago Good tailwind for AMD Epyc servers,,Brian Krzanich,Executive,https://twitter.com//fairtrade18343/status/948873354328596480
419,953760536403030017,twitter,0,Airbnb CEO Takes Suggestions for Loyalty Program on Twitter httpstco4CmX1IcLYE,,Brian Chesky,Entrepreneur,https://twitter.com//whynotletsgofam/status/953760536403030017
420,953733805088624640,twitter,0,Airbnbs CEO is promoting home rentals in places Trump reportedly labeled shithole countries httpstcokAjmcn8ZB0,,Brian Chesky,Entrepreneur,https://twitter.com//UpstateVC/status/953733805088624640
421,953700233497718785,twitter,0,The CEO of Airbnb asking about what membership benefits guests would like to see Reply to the original thread with ideas httpstco1s7sLmAxyz,,Brian Chesky,Entrepreneur,https://twitter.com//whythattravel/status/953700233497718785
422,947523714396098562,twitter,0,The CEO of Airbnb Starts Each Morning With a Twist on the Standard ToDo List httpstcoS4mgbajLA4,,Brian Chesky,Entrepreneur,https://twitter.com//TedMorawiec/status/947523714396098562
